NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
03;1;15;1:40.250;0;;27.333;0;43.741;0;29.176;0;132.9;25:43.443;13:55:43.443;0:27.333;0:43.741;0:29.176;219.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.333;43.741;29.176;17.262;17.262;10.071;27.333;30.580;57.913;13.161;1:11.074;11.121;1:22.195;18.055;1:40.250;
03;1;16;1:40.302;0;;27.288;0;43.569;0;29.445;0;132.9;27:23.745;13:57:23.745;0:27.288;0:43.569;0:29.445;220.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.288;43.569;29.445;17.273;17.273;10.015;27.288;30.475;57.763;13.094;1:10.857;11.346;1:22.203;18.099;1:40.302;
03;1;17;1:40.070;0;;27.477;0;43.543;2;29.050;0;133.2;29:03.815;13:59:03.815;0:27.477;0:43.543;0:29.050;220.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.477;43.543;29.050;17.388;17.388;10.089;27.477;30.444;57.921;13.099;1:11.020;11.128;1:22.148;17.922;1:40.070;
03;1;18;3:16.803;0;B;27.284;0;43.852;0;2:05.667;0;67.7;32:20.618;14:02:20.618;0:27.284;0:43.852;2:05.667;219.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;FF;27.284;43.852;125.667;17.227;17.227;10.057;27.284;30.635;57.919;13.217;1:11.136;12.598;1:23.734;1:53.069;3:16.803;
111;1;1;2:08.964;0;;54.862;0;44.902;0;29.200;0;103.3;2:08.964;13:32:08.964;0:54.862;0:44.902;0:29.200;216.6;Isabella Robusto;0:00:27.588;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;54.862;44.902;29.200;44.343;44.343;10.519;54.862;31.721;1:26.583;13.181;1:39.764;11.266;1:51.030;17.934;2:08.964;
111;1;2;1:41.984;0;;27.465;0;44.078;0;30.441;0;130.7;3:50.948;13:33:50.948;0:27.465;0:44.078;0:30.441;216.6;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.465;44.078;30.441;17.375;17.375;10.090;27.465;30.877;58.342;13.201;1:11.543;12.352;1:23.895;18.089;1:41.984;
111;1;3;1:40.417;0;;27.374;0;43.690;0;29.353;0;132.7;5:31.365;13:35:31.365;0:27.374;0:43.690;0:29.353;220.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.374;43.690;29.353;17.266;17.266;10.108;27.374;30.574;57.948;13.116;1:11.064;11.353;1:22.417;18.000;1:40.417;
111;1;4;1:40.845;0;;27.621;0;43.597;0;29.627;0;132.1;7:12.210;13:37:12.210;0:27.621;0:43.597;0:29.627;220.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.621;43.597;29.627;17.526;17.526;10.095;27.621;30.516;58.137;13.081;1:11.218;11.616;1:22.834;18.011;1:40.845;
111;1;5;1:40.010;0;;27.129;2;43.558;0;29.323;0;133.2;8:52.220;13:38:52.220;0:27.129;0:43.558;0:29.323;221.3;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.129;43.558;29.323;17.126;17.126;10.003;27.129;30.531;57.660;13.027;1:10.687;11.311;1:21.998;18.012;1:40.010;
111;1;6;1:40.011;0;;27.138;0;43.440;0;29.433;0;133.2;10:32.231;13:40:32.231;0:27.138;0:43.440;0:29.433;222.8;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.138;43.440;29.433;17.174;17.174;9.964;27.138;30.495;57.633;12.945;1:10.578;11.466;1:22.044;17.967;1:40.011;
111;1;7;1:39.777;0;;27.243;0;43.332;0;29.202;0;133.6;12:12.008;13:42:12.008;0:27.243;0:43.332;0:29.202;222.8;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.243;43.332;29.202;17.184;17.184;10.059;27.243;30.362;57.605;12.970;1:10.575;11.284;1:21.859;17.918;1:39.777;
111;1;8;1:40.052;0;;27.295;0;43.423;0;29.334;0;133.2;13:52.060;13:43:52.060;0:27.295;0:43.423;0:29.334;222.8;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.295;43.423;29.334;17.191;17.191;10.104;27.295;30.445;57.740;12.978;1:10.718;11.414;1:22.132;17.920;1:40.052;
111;1;9;1:39.821;0;;27.169;0;43.438;0;29.214;0;133.5;15:31.881;13:45:31.881;0:27.169;0:43.438;0:29.214;222.8;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.169;43.438;29.214;17.176;17.176;9.993;27.169;30.499;57.668;12.939;1:10.607;11.274;1:21.881;17.940;1:39.821;
111;1;10;2:53.743;0;B;27.621;0;43.464;0;1:42.658;0;76.7;18:25.624;13:48:25.624;0:27.621;0:43.464;1:42.658;220.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.621;43.464;102.658;17.486;17.486;10.135;27.621;30.420;58.041;13.044;1:11.085;11.418;1:22.503;1:31.240;2:53.743;
111;1;11;1:57.816;0;;39.718;0;48.615;0;29.483;0;113.1;20:23.440;13:50:23.440;0:39.718;0:48.615;0:29.483;219.1;Isabella Robusto;0:01:27.610;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;39.718;48.615;29.483;29.060;29.060;10.658;39.718;35.393;1:15.111;13.222;1:28.333;11.230;1:39.563;18.253;1:57.816;
111;1;12;1:42.348;0;;27.943;0;43.503;0;30.902;0;130.2;22:05.788;13:52:05.788;0:27.943;0:43.503;0:30.902;222.8;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.943;43.503;30.902;17.735;17.735;10.208;27.943;30.518;58.461;12.985;1:11.446;12.144;1:23.590;18.758;1:42.348;
111;1;13;1:40.664;0;;27.374;0;43.523;0;29.767;0;132.4;23:46.452;13:53:46.452;0:27.374;0:43.523;0:29.767;221.3;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.374;43.523;29.767;17.318;17.318;10.056;27.374;30.490;57.864;13.033;1:10.897;11.322;1:22.219;18.445;1:40.664;
111;1;14;1:44.112;0;;28.345;0;46.065;0;29.702;0;128.0;25:30.564;13:55:30.564;0:28.345;0:46.065;0:29.702;211.8;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;28.345;46.065;29.702;17.951;17.951;10.394;28.345;32.429;1:00.774;13.636;1:14.410;11.436;1:25.846;18.266;1:44.112;
111;1;15;1:39.785;0;;27.137;0;43.378;0;29.270;0;133.5;27:10.349;13:57:10.349;0:27.137;0:43.378;0:29.270;221.3;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.137;43.378;29.270;17.178;17.178;9.959;27.137;30.377;57.514;13.001;1:10.515;11.314;1:21.829;17.956;1:39.785;
111;1;16;1:39.767;2;;27.320;0;43.263;2;29.184;2;133.6;28:50.116;13:58:50.116;0:27.320;0:43.263;0:29.184;223.9;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.320;43.263;29.184;17.276;17.276;10.044;27.320;30.339;57.659;12.924;1:10.583;11.249;1:21.832;17.935;1:39.767;
111;1;17;1:40.628;0;;27.433;0;43.714;0;29.481;0;132.4;30:30.744;14:00:30.744;0:27.433;0:43.714;0:29.481;220.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;27.433;43.714;29.481;17.355;17.355;10.078;27.433;30.639;58.072;13.075;1:11.147;11.419;1:22.566;18.062;1:40.628;
113;1;1;2:06.727;0;;53.798;0;43.477;0;29.452;0;105.1;2:06.727;13:32:06.727;0:53.798;0:43.477;0:29.452;225.0;Ethan Tovo;0:00:26.956;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;53.798;43.477;29.452;43.416;43.416;10.382;53.798;30.573;1:24.371;12.904;1:37.275;11.445;1:48.720;18.007;2:06.727;
113;1;2;1:42.045;0;;27.150;0;45.094;0;29.801;0;130.6;3:48.772;13:33:48.772;0:27.150;0:45.094;0:29.801;214.1;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.150;45.094;29.801;17.099;17.099;10.051;27.150;31.667;58.817;13.427;1:12.244;12.007;1:24.251;17.794;1:42.045;
113;1;3;1:39.274;0;;27.430;0;43.220;0;28.624;2;134.2;5:28.046;13:35:28.046;0:27.430;0:43.220;0:28.624;223.9;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.430;43.220;28.624;17.082;17.082;10.348;27.430;30.300;57.730;12.920;1:10.650;10.861;1:21.511;17.763;1:39.274;
113;1;4;1:39.181;2;;26.946;2;43.314;0;28.921;0;134.4;7:07.227;13:37:07.227;0:26.946;0:43.314;0:28.921;221.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;26.946;43.314;28.921;17.040;17.040;9.906;26.946;30.331;57.277;12.983;1:10.260;11.071;1:21.331;17.850;1:39.181;
113;1;5;1:39.657;0;;27.183;0;43.361;0;29.113;0;133.7;8:46.884;13:38:46.884;0:27.183;0:43.361;0:29.113;223.9;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.183;43.361;29.113;17.158;17.158;10.025;27.183;30.437;57.620;12.924;1:10.544;11.185;1:21.729;17.928;1:39.657;
113;1;6;1:39.775;0;;27.039;0;43.298;0;29.438;0;133.6;10:26.659;13:40:26.659;0:27.039;0:43.298;0:29.438;221.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.039;43.298;29.438;17.030;17.030;10.009;27.039;30.289;57.328;13.009;1:10.337;10.980;1:21.317;18.458;1:39.775;
113;1;7;1:40.959;0;;27.450;0;44.214;0;29.295;0;132.0;12:07.618;13:42:07.618;0:27.450;0:44.214;0:29.295;211.8;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.450;44.214;29.295;17.467;17.467;9.983;27.450;30.474;57.924;13.740;1:11.664;11.310;1:22.974;17.985;1:40.959;
113;1;8;1:40.786;0;;27.602;0;43.375;0;29.809;0;132.2;13:48.404;13:43:48.404;0:27.602;0:43.375;0:29.809;221.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.602;43.375;29.809;17.284;17.284;10.318;27.602;30.392;57.994;12.983;1:10.977;11.720;1:22.697;18.089;1:40.786;
113;1;9;2:47.522;0;B;27.939;0;43.754;0;1:35.829;0;79.5;16:35.926;13:46:35.926;0:27.939;0:43.754;1:35.829;219.1;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.939;43.754;95.829;17.465;17.465;10.474;27.939;30.676;58.615;13.078;1:11.693;11.125;1:22.818;1:24.704;2:47.522;
113;1;10;1:48.471;0;;36.208;0;43.349;0;28.914;0;122.8;18:24.397;13:48:24.397;0:36.208;0:43.349;0:28.914;220.2;Ethan Tovo;0:01:23.038;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;36.208;43.349;28.914;26.132;26.132;10.076;36.208;30.305;1:06.513;13.044;1:19.557;11.007;1:30.564;17.907;1:48.471;
113;1;11;1:39.685;0;;27.468;0;43.166;2;29.051;0;133.7;20:04.082;13:50:04.082;0:27.468;0:43.166;0:29.051;221.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.468;43.166;29.051;17.345;17.345;10.123;27.468;30.191;57.659;12.975;1:10.634;11.084;1:21.718;17.967;1:39.685;
113;1;12;1:39.484;0;;27.127;0;43.395;0;28.962;0;133.9;21:43.566;13:51:43.566;0:27.127;0:43.395;0:28.962;220.2;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.127;43.395;28.962;17.147;17.147;9.980;27.127;30.353;57.480;13.042;1:10.522;11.001;1:21.523;17.961;1:39.484;
113;1;13;1:39.441;0;;27.290;0;43.272;0;28.879;0;134.0;23:23.007;13:53:23.007;0:27.290;0:43.272;0:28.879;222.8;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.290;43.272;28.879;17.133;17.133;10.157;27.290;30.266;57.556;13.006;1:10.562;10.908;1:21.470;17.971;1:39.441;
113;1;14;1:39.607;0;;27.142;0;43.357;0;29.108;0;133.8;25:02.614;13:55:02.614;0:27.142;0:43.357;0:29.108;221.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.142;43.357;29.108;17.179;17.179;9.963;27.142;30.300;57.442;13.057;1:10.499;11.104;1:21.603;18.004;1:39.607;
113;1;15;1:39.929;0;;27.291;0;43.528;0;29.110;0;133.3;26:42.543;13:56:42.543;0:27.291;0:43.528;0:29.110;220.2;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.291;43.528;29.110;17.398;17.398;9.893;27.291;30.485;57.776;13.043;1:10.819;11.073;1:21.892;18.037;1:39.929;
113;1;16;3:37.499;0;B;27.199;0;43.206;0;2:27.094;0;61.3;30:20.042;14:00:20.042;0:27.199;0:43.206;2:27.094;221.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;27.199;43.206;147.094;17.220;17.220;9.979;27.199;30.257;57.456;12.949;1:10.405;11.198;1:21.603;2:15.896;3:37.499;
13;1;1;2:23.240;0;B;42.394;0;50.559;0;50.287;0;93.0;2:23.240;13:32:23.240;0:42.394;0:50.559;0:50.287;196.7;Westin Workman;0:00:11.231;Am;;BSI Racing;Toyota Gazoo Racing;GF;42.394;50.559;50.287;30.040;30.040;12.354;42.394;35.073;1:17.467;15.486;1:32.953;12.211;1:45.164;38.076;2:23.240;
13;1;2;2:48.653;0;;1:34.435;0;45.536;0;28.682;0;79.0;5:11.893;13:35:11.893;1:34.435;0:45.536;0:28.682;225.0;Westin Workman;0:01:32.317;Am;;BSI Racing;Toyota Gazoo Racing;GF;94.435;45.536;28.682;1:24.449;1:24.449;9.986;1:34.435;32.622;2:07.057;12.914;2:19.971;10.993;2:30.964;17.689;2:48.653;
13;1;3;1:37.997;0;;26.796;0;42.631;0;28.570;0;136.0;6:49.890;13:36:49.890;0:26.796;0:42.631;0:28.570;226.6;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.796;42.631;28.570;16.948;16.948;9.848;26.796;29.830;56.626;12.801;1:09.427;10.857;1:20.284;17.713;1:37.997;
13;1;4;1:38.139;0;;26.782;0;42.724;0;28.633;0;135.8;8:28.029;13:38:28.029;0:26.782;0:42.724;0:28.633;223.9;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.782;42.724;28.633;16.895;16.895;9.887;26.782;29.815;56.597;12.909;1:09.506;10.918;1:20.424;17.715;1:38.139;
13;1;5;1:43.091;0;;31.633;0;42.668;0;28.790;0;129.3;10:11.120;13:40:11.120;0:31.633;0:42.668;0:28.790;226.6;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;31.633;42.668;28.790;21.654;21.654;9.979;31.633;29.833;1:01.466;12.835;1:14.301;10.945;1:25.246;17.845;1:43.091;
13;1;6;1:37.878;3;;26.697;3;42.680;0;28.501;2;136.1;11:48.998;13:41:48.998;0:26.697;0:42.680;0:28.501;225.0;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.697;42.680;28.501;16.878;16.878;9.819;26.697;29.826;56.523;12.854;1:09.377;10.884;1:20.261;17.617;1:37.878;
13;1;7;1:42.940;0;;30.324;0;42.890;0;29.726;0;129.4;13:31.938;13:43:31.938;0:30.324;0:42.890;0:29.726;226.6;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;30.324;42.890;29.726;20.423;20.423;9.901;30.324;30.125;1:00.449;12.765;1:13.214;11.437;1:24.651;18.289;1:42.940;
13;1;8;1:38.173;0;;26.855;0;42.671;0;28.647;0;135.7;15:10.111;13:45:10.111;0:26.855;0:42.671;0:28.647;225.0;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.855;42.671;28.647;16.970;16.970;9.885;26.855;29.871;56.726;12.800;1:09.526;10.877;1:20.403;17.770;1:38.173;
13;1;9;2:07.209;0;B;33.529;0;45.369;0;48.311;0;104.8;17:17.320;13:47:17.320;0:33.529;0:45.369;0:48.311;223.9;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;33.529;45.369;48.311;18.600;18.600;14.929;33.529;32.446;1:05.975;12.923;1:18.898;11.284;1:30.182;37.027;2:07.209;
13;1;10;3:21.203;0;;2:08.279;0;43.360;0;29.564;0;66.2;20:38.523;13:50:38.523;2:08.279;0:43.360;0:29.564;222.8;Westin Workman;0:02:04.319;Am;;BSI Racing;Toyota Gazoo Racing;GF;128.279;43.360;29.564;1:58.133;1:58.133;10.146;2:08.279;30.432;2:38.711;12.928;2:51.639;11.299;3:02.938;18.265;3:21.203;
13;1;11;1:38.510;0;;26.948;0;42.952;0;28.610;0;135.3;22:17.033;13:52:17.033;0:26.948;0:42.952;0:28.610;226.6;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.948;42.952;28.610;17.057;17.057;9.891;26.948;30.116;57.064;12.836;1:09.900;10.777;1:20.677;17.833;1:38.510;
13;1;12;1:38.242;0;;26.776;0;42.488;3;28.978;0;135.6;23:55.275;13:53:55.275;0:26.776;0:42.488;0:28.978;227.7;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.776;42.488;28.978;16.969;16.969;9.807;26.776;29.786;56.562;12.702;1:09.264;11.009;1:20.273;17.969;1:38.242;
13;1;13;1:44.666;0;;26.732;0;43.965;0;33.969;0;127.3;25:39.941;13:55:39.941;0:26.732;0:43.965;0:33.969;222.8;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.732;43.965;33.969;16.882;16.882;9.850;26.732;30.932;57.664;13.033;1:10.697;12.781;1:23.478;21.188;1:44.666;
13;1;14;1:57.662;0;B;26.729;0;42.970;0;47.963;0;113.3;27:37.603;13:57:37.603;0:26.729;0:42.970;0:47.963;222.8;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;26.729;42.970;47.963;16.957;16.957;9.772;26.729;30.035;56.764;12.935;1:09.699;11.475;1:21.174;36.488;1:57.662;
18;1;1;2:15.830;0;;59.165;0;45.512;0;31.153;0;98.1;2:15.830;13:32:15.830;0:59.165;0:45.512;0:31.153;204.3;Rutledge Wood;0:00:30.675;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;59.165;45.512;31.153;48.372;48.372;10.793;59.165;31.634;1:30.799;13.878;1:44.677;12.233;1:56.910;18.920;2:15.830;
18;1;2;1:43.753;0;;28.917;0;44.276;0;30.560;0;128.4;3:59.583;13:33:59.583;0:28.917;0:44.276;0:30.560;216.6;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;28.917;44.276;30.560;18.609;18.609;10.308;28.917;30.950;59.867;13.326;1:13.193;12.013;1:25.206;18.547;1:43.753;
18;1;3;1:42.363;0;;28.208;0;43.885;0;30.270;0;130.2;5:41.946;13:35:41.946;0:28.208;0:43.885;0:30.270;219.1;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;28.208;43.885;30.270;17.954;17.954;10.254;28.208;30.642;58.850;13.243;1:12.093;11.580;1:23.673;18.690;1:42.363;
18;1;4;1:42.647;0;;28.113;0;43.909;0;30.625;0;129.8;7:24.593;13:37:24.593;0:28.113;0:43.909;0:30.625;216.6;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;28.113;43.909;30.625;17.861;17.861;10.252;28.113;30.558;58.671;13.351;1:12.022;11.790;1:23.812;18.835;1:42.647;
18;1;5;1:42.632;0;;28.230;0;43.883;0;30.519;0;129.8;9:07.225;13:39:07.225;0:28.230;0:43.883;0:30.519;217.7;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;28.230;43.883;30.519;18.092;18.092;10.138;28.230;30.660;58.890;13.223;1:12.113;11.713;1:23.826;18.806;1:42.632;
18;1;6;1:45.100;0;;29.693;0;44.154;0;31.253;0;126.8;10:52.325;13:40:52.325;0:29.693;0:44.154;0:31.253;216.6;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;29.693;44.154;31.253;19.148;19.148;10.545;29.693;30.780;1:00.473;13.374;1:13.847;12.159;1:26.006;19.094;1:45.100;
18;1;7;1:42.498;0;;27.985;0;43.993;0;30.520;0;130.0;12:34.823;13:42:34.823;0:27.985;0:43.993;0:30.520;216.6;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.985;43.993;30.520;17.811;17.811;10.174;27.985;30.697;58.682;13.296;1:11.978;11.718;1:23.696;18.802;1:42.498;
